Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
3,3,1.69,101810,22990,2683,1268.3,63580,162.3,18.2,657,2.03,30.72,33.19,10.4,4.11,9.24,3.31,0.888,1.068
3,4,1.62,102020,23080,2705,1272.6,63900,164.7,18.39,692,2.21,30.63,33.75,11.5,4.17,9.64,3.76,0.886,1.08
3,5,1.68,101760,23080,2676,1268.5,63770,160.9,18.84,690,2.25,31.04,33.9,11.12,4.11,9.43,3.58,0.894,1.128
4,1,1.42,100680,22870,2673,1243.1,63760,159.6,18.76,661,2.19,30.79,35.17,10.47,4.21,9.39,3.51,0.892,1.103
4,2,1.61,100700,22930,2692,1265.4,63670,166,18.76,672,2.2,30.59,32.92,11.51,4.13,9.4,3.41,0.883,1.047
4,3,1.63,101110,23060,2713,1254.1,64250,167.2,18.83,681,2.2,31.16,35.2,10.97,4.32,9.46,3.61,0.895,1.063
4,4,1.72,101830,23080,2700,1245.1,64700,160.9,18.75,662,2.12,30.88,36.2,10.89,4.27,9.83,3.65,0.99,1.047
4,5,1.57,101350,23060,2739,1261.2,64880,165.3,18.06,661,2.13,31.52,33.5,11.5,4.06,9.53,3.34,0.877,1.099
5,1,1.64,100820,22990,2742,1252,64180,165.9,18.99,675,2.22,31.44,33.71,10.94,4.16,9.45,3.31,0.861,1.083
5,2,1.14,100610,23070,2729,1247.2,64380,160.8,18.31,681,2.09,30.75,33.62,11.36,4.09,9.54,3.46,0.905,1.06
5,3,1.38,100650,23230,2730,1242,64250,171.2,18.68,675,2.04,31.19,35.26,11.75,4.17,9.72,3.64,0.935,1.096
5,4,1.67,101510,23300,2726,1249.2,64450,171,18.91,676,2.2,31.15,34.9,11.51,4.23,9.64,3.48,0.962,1.063
5,5,1.25,100380,23230,2732,1234.9,64380,170,18.46,675,2.11,30.67,34.98,10.82,4.29,9.55,3.4,0.888,1.081
6,1,1.54,100720,23010,2722,1245.5,64020,167.9,18.54,655,2.21,30.77,34.28,11.4,4.11,9.41,3.34,0.89,1.065
