Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
10,5,1.6,102670,25120,1772.9,681.3,71370,126.1,128.8,541,1.039,32.37,33.28,13.48,2.9,4.95,2.43,0.95,0.968
11,1,1.79,101240,24870,1783,673.1,71120,127,128.4,519,1.049,32.35,33.93,13.33,2.85,4.93,2.33,0.85,0.989
11,2,1.82,101880,24900,1773,678.4,71250,125,129.4,520,0.998,32.62,33.63,13.93,2.84,5.08,2.53,0.92,1.01
11,3,1.85,101290,24920,1786,672.6,71970,123.8,129.4,526,0.924,32.91,34.18,13.1,2.99,4.98,2.48,0.8,0.986
11,4,1.82,101870,24950,1780,665.7,70640,128.6,127.2,529,1.003,32.53,33.28,13.97,2.82,5.16,2.47,0.78,1.013
11,5,1.77,102600,25030,1777,678.4,71340,124.6,128.2,532,1.022,32.45,32.78,13.32,2.82,5.13,2.59,0.87,1.001
12,1,1.76,101270,25070,1794,673.2,72140,127.6,127.9,530,1.038,32.47,32.56,13.28,3.04,5.23,2.55,0.85,0.962
12,2,1.91,102500,24990,1776,684.6,71950,122.9,128.5,533,1.056,32.99,32.98,13.23,2.83,5.23,2.46,0.934,1.069
12,3,1.65,101470,25150,1796,680.3,72310,119.3,127.6,543,1.008,32.67,33.95,14.13,2.82,5.27,2.35,0.95,1.039
12,4,1.81,102400,24990,1775,686,71980,122.4,128.4,527,1.098,33.02,32.68,13.42,2.95,5.27,2.48,0.874,1.081
12,5,1.76,103440,25020,1761,682.8,70950,118.6,126.7,525,1.019,32.49,32.91,13.24,2.81,5.09,2.37,0.86,1.014
13,1,1.39,100550,25350,1868.3,655.3,73620,118.3,127.8,525,1.057,33.46,34.76,13.5,2.99,5.28,2.58,0.844,0.937
13,2,1.48,100720,25400,1870.4,668.5,74230,128.9,129.6,531,0.985,34.18,35.53,14.18,3.05,5.37,2.5,0.96,1.028
13,3,1.52,99600,25400,1866,662.4,73820,125.1,129.3,533,1.041,34.28,36.05,14.34,2.97,5.1,2.66,0.86,0.904
13,4,1.62,100200,25590,1873,664.7,74250,127.6,130.1,546,0.989,34.06,35.18,14.44,2.94,5.2,2.61,1.04,0.995
13,5,1.28,101520,25360,1856,665.6,73410,124.7,127.9,535,0.961,33.25,35.37,13.83,2.97,4.93,2.33,0.91,0.98
14,1,1.65,98150,24960,1856,663.3,74240,130.8,128.2,517,0.995,34.14,35.49,13.5,2.96,4.66,2.51,0.9,0.997
14,2,1.41,99960,25360,1869,658.8,73880,131.8,128.5,526,1,33.31,35.56,13.85,3.14,4.65,2.71,0.92,0.952
14,3,1.34,99510,25110,1847,669.8,74400,128.6,128.6,517,1.046,33.58,34.77,13.9,2.97,4.62,2.64,1.08,0.989
14,4,1.73,100270,25190,1863,670.7,74110,126.3,129,527,0.979,34.06,35.9,14.16,3.12,4.5,2.58,0.89,1.006
14,5,1.46,99950,25340,1865,663.6,74100,125.4,127.7,506,0.992,33.45,35.57,13.8,3.02,4.59,2.44,0.93,0.97
14,6,1.75,99840,25230,1843,669.9,74180,126,128.1,521,1.047,33.67,35.41,13.76,3.18,4.46,2.5,0.921,0.99
14,7,1.59,99910,25130,1844,667.5,73010,127.7,127.3,521,1.068,33.69,35.19,14.25,3.16,4.46,2.6,0.87,0.925
14,8,1.66,100090,25180,1854,667.5,73730,125.1,127.6,510,0.974,34,35.45,14.28,3.04,4.41,2.43,1.01,0.997
14,9,1.45,100410,25190,1846,672.6,74540,131.1,129.3,535,0.976,33.42,35.21,14.06,3,4.48,2.46,0.93,0.962
14,10,1.65,101210,25220,1845,670.4,73740,125.1,128.6,527,1.002,32.93,34.97,14.03,3.08,4.28,2.57,0.94,1.018
14,11,1.59,101170,25330,1846,664.5,73510,129.2,128.9,543,0.961,33.65,35.04,13.58,2.99,4.3,2.67,0.88,0.986
14,12,1.46,100850,25330,1853,664.7,73480,123.4,127.4,519,0.969,32.88,34.96,14.26,3.03,4.4,2.64,0.87,1.014
14,13,1.43,101420,25420,1851,665,74050,127.2,127.6,523,0.943,33.07,34.98,13.57,2.99,4.25,2.56,1.04,0.962
14,14,1.41,100590,25200,1859,670.8,74830,130.3,130.5,526,0.97,33.59,34.91,13.8,3.1,4.24,2.6,0.814,1.002
14,15,1.45,100490,25160,1852,666.1,74060,127.7,127.6,529,0.968,33.77,35.67,13.18,3.08,4.37,2.71,0.9,1.01
14,16,1.54,101410,25500,1859,667.4,74270,127.7,129,525,1.065,33.48,33.94,15,3.15,4.32,2.41,0.92,1.046
14,17,1.62,99990,25190,1842,657.9,73290,130.6,127.9,524,1.003,32.7,35.67,13.5,2.89,4.32,2.44,0.91,1.016
14,18,1.54,101160,25360,1854,659.1,73550,129.9,127.3,528,0.952,32.68,34.64,13.6,3.05,4.35,2.59,0.96,1.017
14,19,1.64,100260,25180,1841,667,74400,132.2,128.1,522,1.131,32.46,35.26,13.56,2.98,4.56,2.55,0.88,1.01
14,20,1.54,101560,25570,1861,661.3,73170,116.1,127.5,521,1.006,32.74,34.57,13.84,3.03,4.21,2.51,1.04,0.942
15,1,1.54,99650,25510,1854,654.7,73640,128.2,126.9,520,1.085,33.14,35.92,13.95,2.85,4.92,2.45,0.96,1.028
15,2,1.4,99750,25410,1850,658,74080,123.4,128.4,533,0.97,33.64,36.48,13.8,2.81,5,2.43,1.04,0.943
15,3,1.43,99770,25370,1845,662.4,74940,128.2,129.2,536,0.967,33.54,36.05,13.96,2.84,5.02,2.48,0.98,0.969
15,4,1.7,101100,25610,1854,656,73260,123.8,128.5,514,0.962,32.75,35.02,14.28,2.81,5.12,2.72,0.97,0.911
15,5,1.43,100230,25350,1836,664.9,73860,128.8,129.2,521,1.026,33.06,35.81,13.67,2.7,5.02,2.51,0.93,1.041
16,1,1.89,100500,25070,1789,656.9,72170,127,128.2,516,1.034,31.77,32.19,13.25,2.57,4.88,2.44,0.87,1.013
16,2,1.82,100370,25080,1796,661.4,72500,119.9,129.1,527,1.002,32.34,32.37,13.65,2.65,4.99,2.54,0.88,0.985
16,3,1.71,100460,25200,1807,657.2,72280,124.1,127.7,534,0.975,32.16,33.24,13.79,2.46,4.94,2.33,0.9,1.013
16,4,1.69,101790,25200,1777,656.7,70960,122.5,125.8,520,0.927,31.29,32.59,12.92,2.57,4.76,2.42,0.95,0.974
16,5,1.71,100670,25050,1787,667.6,72380,126.6,128.1,530,0.953,32.43,32.99,13.74,2.54,4.99,2.39,0.89,0.96
17,1,1.69,100770,25170,1788.1,667,72790,125.1,128.6,531,1.018,32.33,32.82,13.12,2.62,4.94,2.52,0.851,1.029
17,2,1.87,100640,25030,1796,667.8,72990,127.8,128.2,536,1.147,32.58,33.11,13.6,2.67,5,2.31,0.91,0.963
17,3,1.62,102330,25240,1781,672,71340,122.7,127.1,523,1.055,31.78,32.91,13.6,2.52,4.87,2.49,0.92,1.015
17,4,1.6,101140,25010,1777,666.6,72040,122.9,126.1,528,1.007,31.84,33.17,14.01,2.6,4.77,2.37,0.96,1.026
17,5,1.75,100790,25170,1793,672.8,72840,128.1,127.6,520,1.059,32.24,34.4,13.47,2.66,4.92,2.5,0.88,0.969
18,1,1.99,101960,25150,1761,660.9,70510,116.8,126.3,516,0.991,31.54,31.63,12.96,2.59,4.65,2.27,0.85,1.012
18,2,1.88,101050,25100,1767.6,668.2,72040,127.7,126.7,509,0.969,31.9,32.9,13.51,2.66,4.7,2.46,0.8,1.007
18,3,2,100430,24990,1782,673.8,73480,125.9,131.1,543,1.043,32.6,33.25,14.01,2.69,4.67,2.58,0.85,0.961
