Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
14,2,1.85,105800,23790,2940,1259,65940,171.8,17.94,696,2.3,31.64,28.76,13.01,4.5,10.26,3.63,0.785,1.113
14,3,2.39,105540,23870,2992,1255.9,66130,170.9,18.06,697,2.405,31.65,29.78,13.37,4.56,10.1,3.65,0.781,1.146
14,4,2.03,105050,23700,2963,1256,66170,165.8,17.67,677,2.38,31.41,30.32,12.51,4.44,9.91,3.51,0.835,1.083
14,5,2.48,105000,23690,2912,1255.8,65200,167.5,17.71,674,2.339,30.92,28.69,12.86,4.42,10.1,3.61,0.788,1.037
14,6,2.59,105100,23460,2931,1260,65080,168.8,17.59,677,2.311,31.23,29.38,12.88,4.59,10.03,3.63,0.792,1.122
14,7,2.04,104790,23520,2945,1255,65220,171.9,17.83,679,2.355,31.22,29.25,12.57,4.58,9.98,3.65,0.784,1.116
14,8,1.87,104410,23330,2890,1256,64940,167.8,17.38,686,2.379,30.53,28.31,12.99,4.42,9.9,3.54,0.724,1.068
14,9,1.79,105400,23770,2988,1257.4,66150,165.9,17.58,685,2.37,31.18,30.81,12.47,4.4,9.79,3.44,0.931,1.094
14,10,2.14,104600,23170,2870,1248,64440,163.3,17.19,676,2.337,30.45,28.9,12.92,4.39,9.69,3.31,0.75,1.064
14,11,1.91,104700,23360,2896,1254,64460,162.5,17.46,692,2.382,30.51,28.92,12.47,4.28,9.7,3.48,0.799,1.121
14,12,2.22,106030,23510,2905,1267,65310,165.7,17.85,697,2.3,31.18,29.35,12.7,4.47,9.97,3.63,0.82,1.107
14,13,2.15,105500,23480,2949,1256,65180,169.8,17.82,677,2.28,31.15,29.52,12.22,4.56,10.15,3.71,0.736,1.139
14,14,2.3,104700,23550,2894,1255,64910,167.7,17.84,677,2.42,31.06,28.62,12.89,4.56,10.23,3.66,0.766,1.103
14,15,1.8,104300,23320,2870,1241,64160,163.9,17.51,675,2.333,30.5,27.6,12.01,4.55,10.15,3.57,0.783,1.089
14,16,2.04,105160,23620,2971,1264,65970,174.1,18.1,693,2.37,31.62,29.65,12.91,4.44,10,3.58,0.794,1.1
14,17,2.04,103700,23090,2857,1242,63960,163.9,17.33,674,2.281,30.84,28.74,12.09,4.28,9.64,3.63,0.774,1.06
14,18,2.06,105200,23280,2876,1259,64370,162.9,17.6,680,2.386,31.01,28.16,12.11,4.34,9.84,3.54,0.713,1.145
14,19,2.01,104750,23690,2963,1262,65580,166,17.74,677,2.311,31.35,30.12,12.45,4.4,9.76,3.69,0.785,1.038
14,20,2.43,104300,23370,2903,1254,65220,165,17.46,670,2.261,30.97,28.82,12.2,4.42,9.63,3.66,0.673,1.106
15,1,1.93,104960,24050,3058,1256,66700,168.9,17.73,694,2.39,31.79,30.81,12.83,4.55,9.73,3.57,0.806,1.078
15,2,1.66,103100,23470,2933,1247,65060,168.6,17.39,667,2.29,30.93,30.46,12.4,4.22,9.34,3.45,0.819,1.081
15,3,1.95,104990,23570,2968,1266,65760,166.7,17.74,678,2.35,31.66,30.06,12.31,4.48,9.74,3.45,0.837,1.082
15,4,2.18,104300,23500,2916,1252,65020,164,17.53,683,2.289,30.88,29.6,12.56,4.38,9.5,3.56,0.714,1.026
15,5,2,104000,23710,2923,1251,64750,165,17.45,684,2.416,30.95,29.72,12.72,4.28,9.72,3.45,0.803,1.006
16,1,1.92,104930,24040,3124,1267.4,67540,174.4,18.01,678,2.38,32.37,31.77,12.62,4.75,10.24,3.62,0.875,1.072
16,2,2.22,105690,23980,3127,1280.5,67870,176.2,18,693,2.322,32.5,32.27,12.68,4.65,10.04,3.71,0.833,1.149
16,3,2.04,104980,23940,3073,1272.7,66840,175.7,17.91,690,2.36,32.05,31.36,12.86,4.7,10.07,3.57,0.851,1.066
16,4,2.09,104900,23830,3065,1270,66620,173.1,17.66,674,2.273,32.06,31.07,12.86,4.67,10.07,3.74,0.928,1.02
16,5,2.08,106090,24050,3084,1272.2,66850,172.8,17.75,698,2.307,31.8,31.12,12.5,4.74,9.98,3.61,0.778,1.032
17,1,2.05,104150,23690,3011,1257.4,66130,167,17.6,676,2.24,31.41,29.43,12.72,4.52,9.87,3.47,0.776,1.096
17,2,1.87,104390,23240,2880,1243,64390,168.4,17.51,675,2.317,31.08,28.91,12.72,4.47,10.04,3.75,0.723,1.096
17,3,1.94,105480,23970,2970,1271.1,66020,171.3,17.3,683,2.44,31.64,29.95,12.53,4.52,9.89,3.65,0.863,1.189
17,4,1.79,104720,23450,2884,1250,64270,164.7,17.6,688,2.339,30.98,28.65,12.5,4.34,10.09,3.67,0.771,1.12
17,5,2.03,104200,23470,2892,1263,64370,164,17.76,680,2.38,30.87,27.88,12.91,4.39,9.81,3.63,0.794,1.105
18,1,1.94,104130,24100,3116,1256.5,67150,172.2,17.59,682,2.3,32.11,30.51,12.59,4.7,10.07,3.63,0.874,1.109
18,2,1.91,105250,24130,3141,1274,67990,170.4,17.73,691,2.42,32.6,31.68,12.54,4.75,9.91,3.73,0.917,1.12
18,3,1.85,104710,24210,3095,1271.4,67350,172.2,18.07,694,2.27,31.81,31.74,12.78,4.66,10.03,3.83,0.846,1.096
18,4,1.69,106170,24010,3108,1276.9,67290,173.8,17.99,700,2.41,32.2,31,13.1,4.87,10.26,4.02,0.817,1.108
18,5,2.07,103700,23840,3059,1266,66500,175.4,17.63,677,2.37,32.17,30.12,12.64,4.72,10.04,3.53,0.814,1.048
19,1,2.42,103790,23000,2757,1261,62560,160.1,17.74,684,2.4,29.86,25.82,12.72,4.21,9.81,3.39,0.666,1.085
19,2,2.23,104070,23050,2738,1256,62560,161.1,17.54,683,2.318,30.03,26.62,12.48,4.17,9.71,3.32,0.745,1.057
19,3,2.09,104390,23070,2727,1257,62180,160.8,17.6,679,2.329,29.53,26.14,12.3,4.25,9.65,3.46,0.691,1.081
19,4,2,103730,22790,2714,1256,61550,157.6,17.17,684,2.43,29.6,26.04,12.41,4.18,9.75,3.5,0.706,1.128
19,5,1.88,103630,23080,2762,1260,63240,159,17.28,672,2.352,29.87,26.81,11.63,4.27,9.27,3.26,0.726,0.998
20,1,2.02,104920,23230,2845,1276.5,64000,159.2,17.78,684,2.41,30.45,27.56,12.91,4.34,9.81,3.57,0.724,1.07
20,2,2.04,104200,23040,2784,1260,63290,162,17.31,676,2.22,30.7,27.55,12.91,4.17,10.01,3.63,0.833,1.124
20,3,1.95,103740,22770,2742,1267,62230,161.5,17.21,686,2.35,29.91,26.88,12.74,4.32,9.61,3.34,0.689,1.107
20,4,1.92,105000,23060,2767,1275,62860,156.3,17.28,672,2.29,30.22,26.97,12.69,4.25,9.8,3.3,0.675,1.149
20,5,1.77,104300,22950,2740,1259,62380,160.9,17.25,671,2.44,29.87,26.41,12.03,4.16,9.6,3.53,0.721,1.144
21,1,2.15,103910,23260,2842,1265.5,63800,169.1,17.41,669,2.32,30.61,27.7,12.33,4.29,9.76,3.38,0.67,1.043
21,2,2,104250,23170,2801,1265.4,63290,157,17.35,672,2.281,30.07,27.6,12.12,4.18,9.52,3.33,0.676,1.046
21,3,2.06,104300,23180,2805,1259,62920,161.1,17.27,668,2.38,30.41,27.11,12.3,4.23,9.85,3.34,0.738,1.073
21,4,2.44,105530,23350,2850,1272.5,63820,163.5,17.42,678,2.337,30.48,27.62,12.72,4.41,9.72,3.47,0.782,1.076
21,5,1.94,104440,23270,2834,1271,63520,163.4,17.45,677,2.27,30.07,27.24,12.57,4.32,9.79,3.49,0.707,1.088
22,1,2.05,102760,22920,2793,1263.2,62830,164,17.5,676,2.45,29.93,26.96,13.06,4.15,9.62,3.4,0.803,1.068
22,2,2.35,104350,23190,2775,1265,62840,162.5,17.71,668,2.262,29.9,26.63,11.92,4.17,9.84,3.6,0.686,1.125
22,3,2.08,103720,22980,2767,1263,62870,161.9,17.42,663,2.39,29.85,26.42,12.62,4.16,9.6,3.43,0.753,1.017
22,4,1.9,103800,22950,2764,1261,62540,158,17.66,669,2.328,29.79,26.4,12.39,4.17,9.58,3.19,0.7,1.081
22,5,2.19,104300,22980,2770,1269,62880,160.8,17.43,670,2.39,30.23,26.36,12.38,4.28,9.78,3.33,0.652,1.075
23,1,2.11,103200,23360,2852,1258,64170,170.3,17.42,677,2.24,30.44,27.92,12.44,4.29,9.76,3.33,0.751,0.99
23,2,1.96,103630,23470,2901,1260,64320,163.4,17.56,674,2.28,30.76,28.15,12.66,4.44,9.74,3.42,0.788,1.075
23,3,1.84,103700,23090,2848,1269,63000,160,17.18,670,2.33,30.55,28.13,12,4.36,9.59,3.55,0.711,1.054
23,4,2.23,103920,23300,2877,1276,64120,165.7,17.42,671,2.31,30.7,27.96,12.6,4.41,9.96,3.65,0.767,1.086
23,5,1.87,104040,23350,2887,1275,63980,161.7,17.5,682,2.237,30.26,28.22,11.92,4.31,9.8,3.6,0.729,1.088
24,1,2.08,104040,23420,2842,1270,63830,163.7,17.5,674,2.27,30.29,27.58,12.79,4.2,9.74,3.27,0.772,1.166
24,2,2.06,104410,23440,2874,1279,64650,168.2,17.61,675,2.405,30.84,28.12,12.54,4.38,9.93,3.17,0.852,1.065
24,3,1.95,104200,23280,2884,1275,64080,161.8,17.22,676,2.294,30.88,28.27,12.76,4.48,9.84,3.67,0.771,1.071
24,4,2.34,104400,23330,2837,1278,63980,164.1,17.25,668,2.28,30.3,28.03,12.17,4.39,9.86,3.62,0.575,1.133
24,5,1.96,103600,22900,2766,1267,62230,160.5,17.33,661,2.301,29.88,26.8,12.68,4.18,9.79,3.45,0.679,1.034
24,6,2.06,103600,23090,2831,1269,62830,161.1,17.22,672,2.38,30.11,27.99,12.37,4.15,9.76,3.33,0.756,1.201
24,7,2.04,104400,23050,2819,1285,63390,162,17.35,675,2.28,30.59,27.93,12.14,4.3,9.67,3.49,0.741,1.121
24,8,1.95,103700,22950,2777,1276,62720,159.4,17.19,673,2.277,30.02,27.34,12.32,4.25,9.63,3.33,0.702,1.044
24,9,2.05,104200,23160,2826,1280,63530,161.7,17.49,686,2.34,29.86,27.53,11.69,4.24,9.73,3.43,0.668,1.13
24,10,2.41,104730,23390,2842,1292,63900,167,17.4,685,2.32,30.18,27.31,12.21,4.3,9.76,3.33,0.744,1.029
24,11,2.05,103190,22930,2775,1267,62270,156.2,17.14,678,2.3,29.95,26.38,12.47,4.25,9.65,3.28,0.721,1.073
24,12,2.29,102900,23130,2779,1258,62450,162.9,17.42,671,2.29,30.21,26.58,12.29,4.32,9.83,3.28,0.669,1.085
24,13,2.16,105600,23020,2805,1292,62820,156.7,17.39,670,2.35,29.8,27.64,12.39,4.25,9.63,3.4,0.737,1.184
24,14,2.1,103900,23230,2841,1280,63120,162.6,17.31,667,2.26,30.45,26.98,12.14,4.38,9.86,3.46,0.726,1.03
24,15,1.86,103200,23060,2801,1263,62560,161.9,17.44,675,2.355,29.84,26.81,12.49,4.24,9.66,3.42,0.735,1.064
24,16,2.04,103630,23200,2806,1277,62860,160.3,17.32,679,2.36,29.98,27.23,11.71,4.15,9.6,3.44,0.701,1.056
24,17,1.74,104800,23060,2811,1277,63490,159.5,17.33,670,2.374,30.14,27.48,12.17,4.25,9.73,3.51,0.811,1.074
24,18,1.96,104980,23220,2836,1280,63260,160.1,17.5,689,2.34,29.98,27.58,12.28,4.2,9.8,3.63,0.727,1.137
24,19,1.95,103500,23140,2834,1286,63470,162.2,17.46,669,2.343,30.28,26.83,12.11,4.41,9.95,3.39,0.652,1.17
24,20,2.05,104140,23130,2801,1269.1,62860,162.7,17.25,672,2.251,29.88,27.34,11.42,4.25,9.76,3.27,0.747,1.104
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
