Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
14,13,1.05,101740,23430,3001,1359.9,65750,175.1,18.08,682,2.27,32.57,29.1,14.31,4.94,11.04,4.27,0.7,1.157
14,14,1.04,100570,23460,3007,1356,66220,170.7,18.21,687,2.29,32.59,28.48,13.55,4.77,11,3.87,0.78,1.113
14,15,0.95,100660,23250,2993,1344,66510,175.3,18.02,679,2.35,32.42,29.3,14.34,4.88,11.01,3.96,0.65,1.161
14,16,0.91,100020,23340,2994,1346.3,66080,175.1,18.24,667,2.27,32.64,28.4,14.22,4.83,11.14,4.47,0.7,1.07
14,17,0.85,99880,23500,3026,1340.7,66920,178,18.23,666,2.09,32.69,29.2,14.46,4.84,10.88,3.61,0.93,1.055
14,18,0.95,100530,23420,3009,1353.2,66230,172.7,18.17,683,2.26,32.35,29.75,13.5,4.82,10.92,4.14,0.9,1.123
14,19,1.01,101050,23200,2967,1365.6,65440,162.1,17.79,664,2.37,32.47,28.95,13.2,4.83,10.92,3.9,0.75,1.145
14,20,0.86,100400,23190,2981,1365.6,65320,175.9,18.14,678,2.18,32.19,27.81,13.93,4.87,10.93,3.82,0.82,1.116
15,1,0.94,97490,23380,3028,1316.5,66330,177.3,18.15,657,2.32,32.6,28.54,14.62,4.96,10.84,3.82,0.69,1.105
15,2,0.99,98710,23650,3046,1330,66600,174.9,17.95,676,2.21,33.13,28.47,12.91,4.89,10.7,4.01,0.97,1.005
15,3,0.89,99320,23330,2996,1344.4,66250,177.2,18.34,664,2.3,32.29,28.83,13.61,4.89,10.64,4.07,0.79,0.996
15,4,0.93,98910,23350,3006,1341.4,65770,176.8,18.04,686,2.21,32.86,28.58,12.95,4.91,10.88,4,0.7,1.029
15,5,0.9,99390,23420,3015,1335,65930,180.6,18.28,684,2.29,32.61,28.1,14.32,4.96,10.55,3.79,0.88,1.06
