Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
14,3,1.64,101270,23610,3030,1220.9,66820,173.2,18.18,665,2.285,33.28,29.5,13.74,4.97,10.82,3.93,0.808,1.094
14,4,1.76,102620,23400,2974,1237.2,66080,173,18.02,665,2.349,32.38,27.99,13.18,4.88,10.9,3.76,0.799,1.152
14,5,1.75,101350,23600,3023,1221,67170,176.5,18.19,678,2.395,32.97,28.4,13.53,4.98,10.85,3.88,0.756,1.113
14,6,1.5,102760,23430,2987,1248,66390,172.9,18.26,675,2.386,32.46,28.48,13.84,4.87,10.9,3.73,0.76,1.169
14,7,1.94,101940,23530,2994,1242.5,66460,173.1,18.19,669,2.271,32.25,28.21,14.13,4.87,10.88,3.77,0.762,1.121
14,8,1.42,102520,23600,2994,1243,66070,173.5,18.32,670,2.281,32.64,27.53,13.68,4.86,10.88,3.81,0.736,1.04
14,9,1.48,102370,23490,2982,1245.6,66040,171.1,18.23,680,2.314,32.05,27.63,13.54,4.92,10.92,3.74,0.706,1.107
14,10,1.77,102450,23290,3006,1239,66770,174.6,18.12,671,2.328,32.31,27.38,14.04,4.89,10.73,3.87,0.726,1.108
14,11,1.74,101980,23390,3009,1241.2,66670,178.3,17.97,660,2.31,32.47,27.96,13.69,4.94,10.88,3.86,0.752,1.113
14,12,1.6,101340,23530,3044,1228.8,66980,177.2,18.09,678,2.411,33.17,28.77,13.03,4.99,10.83,3.88,0.716,1.117
14,13,1.57,102880,23620,3012,1245,66810,176.6,18.08,669,2.299,32.85,28.31,14.17,4.91,11.02,3.89,0.707,1.138
14,14,1.37,102350,23210,2966,1242.9,65830,173.5,18.15,669,2.321,32.39,27.85,13.95,4.79,10.82,3.64,0.783,1.109
14,15,1.58,102980,23400,2986,1249.5,65690,171.5,18.01,674,2.358,32.48,27.78,13.65,4.78,10.85,3.73,0.725,1.098
