Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
20,4,2.04,105980,23170,2618,1330,60700,173,17.83,665,2.37,29.27,23.8,11.2,4.16,9.5,3.45,0.609,1.068
20,5,2.28,104780,22800,2616,1340,61040,173,17.61,676,2.18,28.89,24.07,12.09,4.22,9.75,3.1,0.679,1.135
21,1,2.22,105410,22890,2619,1312,60940,171.9,17.24,664,2.28,29.18,23.68,11.59,3.99,9.62,3.04,0.585,1.051
21,2,2.24,104160,22770,2604,1309.2,60870,168.2,17.48,648,2.18,29.38,25.12,10.68,4.09,9.64,3.17,0.767,1.078
21,3,2.16,103730,22530,2585,1335.8,60960,177.4,17.41,676,2.24,29.73,24.1,11.06,4.28,9.78,3.15,0.619,1.135
21,4,2.26,102080,22290,2569,1346,61840,177,18.01,674,2.3,30.28,24.7,12.69,4.3,10.38,3.5,0.662,1.219
21,5,2.02,104150,22720,2615,1326,61730,178.1,17.17,667,2.32,29.8,24.86,11.98,4.09,9.84,3.42,0.603,1.109
22,1,2.02,104340,22970,2622,1317,61220,174,17.32,685,2.24,29.04,24.01,11.63,4.04,9.92,3.46,0.647,1.083
22,2,1.84,105700,22890,2613,1329,60890,167.5,17.4,655,2.31,29.06,24,10.69,4.21,9.72,3.4,0.701,1.061
22,3,2.15,105800,22960,2598,1326,60680,180,17.81,673,2.24,29.68,24.6,10.9,3.97,9.61,3.22,0.591,1.076
22,4,2.03,105550,22770,2589,1352,61330,169.5,17.84,668,2.38,29.06,24.67,11.27,3.91,9.8,3.62,0.582,1.123
22,5,1.98,105440,22760,2608,1353,60640,166.2,17.11,651,2.26,29.27,24.3,11.22,4.03,9.7,3.45,0.642,1.131
23,1,1.71,105570,23180,2636,1326,61380,180,17.74,664,2.27,29.7,23.9,11.96,4.05,9.78,3.26,0.659,1.128
23,2,1.74,105510,23370,2667,1338,62240,186.8,18.13,684,2.29,29.98,24.7,11.11,4.16,9.79,3.3,0.673,1.059
23,3,1.83,107550,23350,2670,1322,61110,169.8,17.39,692,2.24,29.84,25.4,11.86,3.93,9.34,3.33,0.593,1.031
23,4,1.96,107080,23420,2682,1330,61680,169.5,17.84,664,2.02,29.4,24.8,11.86,4.14,9.84,3.22,0.62,1.051
23,5,1.76,102750,22720,2642,1347,62450,172.6,18.03,669,2.37,30.43,25,11.69,4.28,9.82,3.71,0.709,1.242
24,1,1.8,101470,22580,2644,1342,62720,176,17.23,665,2.41,30.44,24.9,11.56,4.34,10.33,3.32,0.575,1.176
24,2,1.89,105890,23320,2685,1324,61540,166,18.06,652,2.35,29.1,24.41,11.1,4.04,9.72,3.38,0.616,1.101
24,3,1.68,105020,23180,2706,1340.1,61580,166.6,17.18,667,2.28,29.93,24.96,12.72,4.1,9.92,3.24,0.669,1.087
24,4,1.62,105220,23050,2682,1343,61660,176.8,17.76,668,2.36,29.62,24.74,11.73,4.24,10.15,3.22,0.595,1.136
24,5,1.66,104800,23060,2682,1339.6,61550,166,17.74,674,2.2,29.38,25.06,11.27,4.19,9.6,3.23,0.679,1.201
24,6,1.44,104670,23220,2687,1334,62190,173.1,17.21,669,2.13,30.09,25.97,11.38,4.06,9.74,3.54,0.613,1.073
24,7,1.61,104870,22850,2663,1329,62050,177,17.13,658,2.16,29.61,24.9,11.95,3.91,9.93,2.98,0.581,1.119
24,8,1.86,104600,23040,2648,1350,62980,180,17.55,676,2.22,30.67,25.5,12.16,4.16,10.08,3.37,0.634,1.109
24,9,1.88,103180,22570,2644,1348,62790,176,17.7,674,2.28,30.46,25.45,12.73,4.13,9.79,3.4,0.651,1.157
24,10,1.87,104180,22840,2675,1332,62080,173,18.26,683,2.23,30.23,25.3,11.3,4.08,10.11,3.68,0.69,1.149
24,11,1.65,103800,22940,2680,1334,62330,169,17.65,673,2.28,30.5,25.6,10.94,4.16,9.86,3.1,0.643,1.1
24,12,1.58,100270,22200,2615,1342,63450,175,18.01,686,2.38,30.95,24.9,12.43,4.45,10.08,3.62,0.662,1.183
24,13,1.94,103780,22650,2633,1331,62410,174.7,17.2,683,2.3,30.36,25.1,11.38,4.23,10.12,3.56,0.64,1.133
24,14,1.75,103200,22830,2658,1326,62370,174.1,17.51,680,2.29,30.85,25.52,10.93,4.41,9.95,3.67,0.65,1.191
24,15,1.65,103980,23020,2694,1331,62210,186,17.73,679,2.26,30.33,25.01,11.73,4.33,9.83,3.47,0.664,1.119
24,16,1.4,103950,22570,2651,1330,61740,177.7,16.98,648,2.28,30.49,26,11.49,4.13,9.97,3.42,0.762,1.147
24,17,1.68,104000,22890,2667,1326,61980,180,17.13,667,2.17,30,25.1,12.21,4.32,9.83,3.51,0.637,1.19
24,18,1.54,105780,23310,2713,1303,61360,168,17.17,650,2.31,29.37,25.2,11.67,4.16,9.78,3.49,0.586,1.116
24,19,1.54,103600,22780,2693,1319,62590,182,18.06,690,2.25,30.48,24.36,11.23,4.1,9.78,3.57,0.675,1.135
24,20,1.6,103100,22840,2675,1321,62380,187.8,17.95,658,2.36,30.29,26.4,11.45,4.27,9.9,3.45,0.627,1.194
