Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
13,3,1.24,98880,23850,2897,1208,66740,178.1,18.94,676,2.04,32.61,37.3,11.26,4.55,9.89,3.91,0.983,1.044
13,4,1.21,98800,23990,2942,1195,67150,173.5,18.62,655,2.06,32.62,38.3,11.73,4.7,9.97,3.83,1.15,1.011
13,5,1.16,99400,24060,2914,1217,67240,190.6,19.21,667,2.1,33.43,37.9,11.55,4.37,9.93,3.75,1.09,0.987
14,1,1.04,97700,24290,2941,1181,67110,172.7,18.95,656,2.02,32.73,38.7,10.83,4.48,10.04,3.97,1.03,0.968
14,2,1.08,97530,24110,2917,1181,68080,186.1,18.5,663,2.07,33.37,37.1,11.03,4.49,10.13,3.64,0.99,0.991
14,3,1.09,98210,24260,2948,1189,68540,177.8,18.89,680,2.15,33.85,38.8,11.86,4.56,10.17,3.75,1,1.036
14,4,1.03,99100,23830,2864,1194,66630,175.3,18.29,653,1.97,32.93,41.2,11.87,4.4,10.03,3.81,1.13,1.047
14,5,1.2,98070,24010,2888,1190,67410,168.1,18.29,644,2.01,33.31,42.2,11.14,4.38,9.92,3.75,1.06,1.026
14,6,1.11,99500,24050,2923,1218,67490,177.3,18.67,659,2.11,33.96,39.9,11.38,4.57,10.19,3.59,1.1,1.032
14,7,1.4,97500,24170,2925,1194,67660,170.1,18.79,676,1.97,33.67,42.1,11.56,4.6,10.01,3.81,1.14,1.04
14,8,1.11,99350,23990,2906,1197,67530,177.3,18.44,669,2.1,32.81,40.4,11.48,4.42,9.88,3.59,1.27,0.997
14,9,1.4,99400,24190,2896,1206,66580,170.6,18.5,650,1.94,32.88,40.2,11.5,4.47,9.79,3.85,1.15,1.026
14,10,1.34,99100,24160,2922,1204,67180,173.4,18.66,687,1.9,33.44,41.6,11.51,4.4,9.84,3.77,1.08,1.017
14,11,1.23,98960,24120,2888,1194,65860,182.7,18.46,657,2.15,32.96,40.7,11.27,4.51,9.86,3.59,1.08,1.014
14,12,1.68,100500,23910,2894,1220,66910,174.7,18.58,682,2.12,32.61,40.8,11.31,4.41,9.98,3.8,1.09,1.067
14,13,1.37,99460,24350,2934,1209,67670,181,18.43,673,2.15,32.65,40.5,11.97,4.47,10.24,4.11,1.14,1.064
14,14,1.07,99160,23940,2888,1193,66550,178.9,18.51,663,2,33.26,40.6,11.44,4.46,9.94,3.67,1.09,0.964
14,15,1.14,99200,24090,2898,1200,67330,180.3,18.99,652,2.11,33.73,41.9,11.65,4.68,9.76,3.65,1.1,1.07
14,16,1.22,98600,24120,2904,1195,66260,170.9,18.12,648,1.85,31.68,40.4,11.21,4.36,9.74,3.91,0.99,0.993
14,17,1.32,100000,24060,2883,1209,67750,177.3,18.68,667,2.03,32.64,40.6,11.03,4.16,9.94,4.16,0.99,1.048
14,18,0.94,98590,24260,2939,1188,66560,174.1,18.43,645,2.05,32.95,40.2,11.35,4.6,9.94,3.79,1.05,1.004
14,19,1.01,98700,24480,2963,1178,67460,169.1,19.28,657,1.96,33.08,42.2,11.31,4.44,10.09,3.5,1.02,0.999
14,20,1.02,98300,24300,2966,1184,67520,172.1,18.53,670,1.99,33.47,40.6,11.38,4.71,9.91,3.91,1.07,0.966
15,1,0.97,96850,24280,2991,1171,68490,181.3,18.85,662,2.08,33.38,41.1,12.52,4.47,9.82,3.65,1.04,1.001
15,2,1.15,97700,24210,2974,1186,68190,172.9,18.45,673,1.99,33.98,40.7,12.15,4.73,9.85,3.8,1.2,1.043
15,3,1.12,98770,24510,2979,1191,68470,174.7,19.01,661,2.18,33.62,41.5,11.23,4.51,9.83,4.3,1.03,0.981
15,4,1.21,97000,23940,2935,1165,67200,177.6,18.73,667,1.92,32.52,40.4,10.77,4.32,9.68,3.64,1.09,0.976
15,5,1.11,97900,24050,2927,1183,67510,179,18.86,642,1.85,32.48,38.2,10.99,4.42,9.99,3.64,0.97,0.988
16,1,1.34,98500,23750,2819,1197,65470,174.6,18.51,678,2.01,31.84,40.4,11.3,4.48,9.61,3.74,0.94,1.022
16,2,1.34,98960,23880,2850,1188,66020,168.7,18.43,653,1.86,32.32,40.3,11.51,4.29,9.58,3.85,0.96,1.066
16,3,1.51,98760,23880,2877,1187,66490,169.9,18.58,656,2.06,32.4,41.2,11.3,4.49,9.68,3.67,0.96,1.001
16,4,1.14,98970,23630,2825,1202,65070,170.7,18.29,638,1.8,31.66,39.2,11.09,4.13,9.44,3.66,0.988,1.048
16,5,1.6,100200,23660,2777,1197,64810,172.5,18.55,648,2.09,31.19,38.5,10.76,4.08,9.47,3.23,1.01,1.03
17,1,1.38,98710,23880,2872,1200,66100,181.3,18.78,667,2.1,31.54,33.9,11.52,4.26,9.55,3.41,0.93,1.058
17,2,1.37,99800,23810,2848,1199,64690,180,18.67,651,2.01,32.04,34.8,11.45,4.22,9.88,3.84,0.96,0.995
17,3,1.35,99170,23810,2862,1200,66510,159.8,18.45,648,2.07,31.79,36.6,10.91,4.25,9.72,3.64,0.933,1.018
17,4,1.69,98970,23690,2817,1203,65490,170.8,18.79,667,2.1,31.81,36.3,11.13,4.2,9.72,3.73,1.04,1.046
17,5,1.32,99000,23680,2842,1197,65530,169.8,18.61,666,1.93,31.29,39,10.83,4.25,9.81,3.51,1.04,1.051
18,1,1.31,98170,24350,2976,1190,69270,179.3,18.72,669,2.09,33.72,42.2,11.48,4.57,10.07,3.96,1.23,1.006
18,2,1,97960,24240,2972,1193,68240,175.8,19.01,653,2.16,33.43,40.9,11.42,4.47,9.96,3.72,1.05,0.981
18,3,1.37,98130,23980,2943,1199,67980,175.2,18.04,652,2.01,33.45,42.2,11.12,4.52,10.15,3.97,1.15,0.988
18,4,1.19,98640,24170,2945,1194,68150,177,18.72,662,1.92,32.92,40.8,11.86,4.53,9.81,3.85,0.92,1.015
18,5,1.01,98710,24290,2962,1188,67750,176.5,18.31,659,1.97,33.34,41.7,12.36,4.68,9.97,3.83,1.09,1.092
19,1,1.91,100030,23700,2762,1211,64160,173.3,18.75,642,1.96,31.71,38.4,11.17,4.15,9.78,3.58,1.03,1.066
19,2,1.73,100130,23620,2731,1206,64110,169.2,18.64,657,2.17,30.77,37.5,10.56,3.98,9.61,3.53,0.94,1.07
19,3,1.69,100300,23460,2757,1213,64560,167.1,18.91,660,2.08,31.07,37,11.41,4.19,9.5,3.24,0.95,1.047
19,4,1.72,101700,23610,2762,1220,64450,165.9,18.35,674,2.1,31.52,38,10.86,4.15,9.84,3.59,0.9,1.083
19,5,1.64,99680,23410,2752,1206,65190,171,18.73,664,2.06,31.4,38.7,11.71,4.17,9.97,3.65,1.03,1.042
20,1,2.07,101390,23570,2693,1230,62700,165.2,18.59,650,2.14,30.71,32.2,10.59,4.01,9.29,3.18,0.804,1.027
20,2,1.92,100600,23510,2702,1233,64430,167,18.38,692,2.26,30.78,34.4,10.37,3.97,9.59,3.48,0.888,1.095
20,3,1.75,101540,23430,2680,1236,63120,160.1,19.01,672,1.98,30.41,34.6,10.39,4.23,9.57,3.29,0.851,1.092
20,4,1.75,103100,23520,2649,1246,63110,163,18.84,676,1.99,30.9,33.4,10.25,4.12,9.85,3.6,0.93,1.096
20,5,1.83,102300,23380,2667,1220,63280,168.2,18.85,664,2.13,30.89,32.15,10.5,4.22,9.41,3.5,0.87,1.106
21,1,1.55,100840,23700,2733,1219,63710,169.9,18.35,671,2.08,30.92,37.1,11.44,4.18,9.9,3.72,0.96,1.071
21,2,1.43,101330,23760,2751,1210,64310,163.5,18.63,672,2.11,31.58,34.96,10.69,4.1,9.82,3.62,0.93,1.003
21,3,1.76,100840,23550,2711,1219,64450,162.7,18.75,673,2.01,31.19,34.7,11.61,4.23,9.63,3.59,1.03,1.013
21,4,1.67,100300,23370,2705,1228,63430,165.5,19.17,667,2.15,30.98,34.83,11.02,4.1,9.68,3.39,0.831,1.069
21,5,1.86,102300,23720,2735,1229,64130,167.6,18.92,670,2.05,30.44,35.7,11,4.17,9.62,3.65,1.02,1.116
