Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
14,4,1.9,102040,23630,2982,1329.3,66700,180.3,17.96,645,2.13,32.51,29.87,13.66,4.71,10.47,4.2,0.753,1.1
14,5,2.01,99740,23200,2943,1321.3,66200,175.1,18.06,664,2.33,34.26,31.28,14.3,5.06,11.23,4.39,0.911,1.195
14,6,1.93,100390,23280,2947,1323.4,66790,180.4,18.19,670,2.33,33.87,30.86,14.87,5.09,11.18,4.37,0.854,1.194
14,7,2,100720,23350,2933,1337.4,66190,178,18.31,687,2.34,34.16,31.08,14.61,5.11,11.05,4.64,0.893,1.214
14,8,1.85,101520,23470,2966,1335.7,66400,174.9,17.65,659,2.26,33.17,30.4,13.38,4.83,10.73,4.28,0.762,1.203
14,9,1.65,102670,23730,2967,1339.6,66830,178.7,17.83,682,2.26,32.42,29.76,13.58,4.71,10.56,4.16,0.831,1.141
14,10,1.84,101850,23500,2965,1340.6,66160,174.2,17.88,672,2.28,32.71,29.78,13.99,4.84,10.6,4.07,0.785,1.186
14,11,1.58,100620,23300,2953,1329,65690,174,17.88,670,2.32,32.9,30.75,14.04,4.93,10.94,4.21,0.782,1.184
14,12,1.71,101470,23470,2981,1336.5,66900,175,18.4,655,2.22,32.64,30.19,14.24,4.88,10.6,4.08,0.827,1.147
14,13,1.82,100990,23290,2968,1324.5,66390,178.5,18.16,683,2.2,33.78,31.16,14.7,5.19,11.09,4.56,0.854,1.246
14,14,1.74,102260,23580,2991,1337.2,66810,172.6,17.65,654,2.24,32.41,30.11,13.55,4.74,10.53,4.16,0.837,1.107
14,15,1.82,101150,23420,2975,1338,66270,183.1,17.83,677,2.48,33.57,30.7,13.66,5.08,11.04,4.07,0.788,1.203
14,16,1.97,103590,23800,2999,1351,66750,175.5,17.68,666,2.16,31.55,29.48,12.41,4.48,10.08,3.71,0.743,1.046
14,17,1.63,101640,23410,2983,1345,66100,182,18.28,670,2.33,32.65,30.11,13.32,4.94,10.54,4.01,0.84,1.189
14,18,2.04,100130,23200,2947,1333,65910,180.3,18.03,658,2.3,34.26,30.59,13.91,5.13,11.04,4.29,0.896,1.262
14,19,1.69,103200,23330,2951,1361.8,65940,174.1,18.03,668,2.28,32.7,30.05,13.28,4.88,10.57,3.94,0.821,1.14
14,20,1.7,101240,22950,2912,1350,65740,178,18.19,683,2.54,34.15,30.08,14.09,5.05,11.18,4.24,0.837,1.245
15,1,1.85,98740,23240,2992,1306.9,66390,180.9,17.91,659,2.29,34.44,31.32,13.65,5.07,11.05,4.28,0.91,1.181
15,2,1.67,101310,23880,3019,1335.9,67190,181.5,18.07,682,2.13,32.8,30.77,13.05,4.82,10.48,3.98,0.841,1.146
15,3,1.59,100590,23500,2964,1325.5,66730,179.2,18.29,666,2.16,32.81,29.75,13.56,5.01,10.79,4.21,0.879,1.182
15,4,1.72,100730,23430,2987,1326.6,66720,176.7,18.09,668,2.36,34.15,31.72,13.52,5.08,11.07,4.37,0.844,1.232
15,5,1.63,99630,23270,2967,1316.9,66520,178.4,18.19,681,2.25,34.13,30.83,13.7,5.12,11.16,4.41,0.839,1.23
16,1,1.44,100170,23540,2954,1315.7,65930,175,17.72,646,2.19,32.92,29.34,13.23,4.87,10.43,3.9,0.77,1.102
16,2,2.21,99780,23590,2943,1306.2,65960,175.7,18.15,687,2.24,33,29.85,13.23,4.97,10.83,4.04,0.801,1.138
16,3,1.79,101430,23680,2959,1325.3,66140,179.3,17.88,689,2.252,32.38,29.16,13.81,4.61,10.39,4.13,0.794,1.079
16,4,1.67,101360,23360,2893,1327.8,64950,176,18.04,679,2.28,32.14,29.4,13.9,4.85,10.45,3.89,0.815,1.127
16,5,1.85,102420,23510,2899,1340.3,65370,171.2,17.96,671,2.28,31.81,29.04,12.98,4.61,10.27,4.06,0.811,1.085
17,1,1.48,100130,23600,2945,1308.1,65870,182.1,17.76,665,2.27,32.16,28.33,13.77,4.71,10.68,4.23,0.74,1.103
17,2,1.83,100080,23560,2948,1307.4,66270,178.7,17.99,666,2.17,32.63,29.27,13.6,4.79,10.52,4.28,0.818,1.139
17,3,1.73,101840,23620,2930,1329.6,66120,179.2,17.98,679,2.18,32.53,28.53,13.55,4.72,10.35,4.06,0.772,1.13
17,4,2.34,100990,23460,2915,1320.4,66110,172.1,18.02,689,2.23,33.23,29.26,13.91,4.79,10.67,4.09,0.76,1.127
17,5,1.26,102580,23720,2936,1332.1,66190,181.1,18.06,652,2.15,32.16,28.08,13.73,4.72,10.57,3.9,0.789,1.125
18,1,1.6,99860,23520,2976,1295.1,66540,174.4,18,663,2.27,32.67,29.63,13.75,4.84,10.54,4.28,0.836,1.12
18,2,1.81,99250,23420,2957,1296.4,66790,173.1,17.97,691,2.33,33.76,30.51,14.55,4.95,11.05,4.4,0.846,1.176
18,3,1.28,100800,23640,2937,1303.5,66230,182.2,18.03,673,2.31,32.41,29.04,13.59,4.74,10.56,4.08,0.753,1.086
18,4,1.55,102810,23750,2957,1321.9,66410,180.4,17.16,677,2.19,31.78,28.46,12.95,4.65,10,4.04,0.796,1.079
18,5,1.75,99060,23190,2919,1297.6,66220,176.8,18.37,670,2.21,33.75,30.36,14.24,4.97,11.3,4.18,0.839,1.169
19,1,1.9,103730,22970,2727,1341.7,62090,172.6,17.9,674,2.31,30.78,26.79,12.97,4.41,10.44,3.91,0.698,1.222
19,2,1.55,104040,22930,2714,1342.8,62010,164.1,17.84,690,2.23,30.54,26.99,12.4,4.33,10.18,3.41,0.676,1.147
19,3,2.05,105130,22910,2703,1350.6,62230,167.7,17.61,676,2.28,30.65,26.37,11.61,4.24,10.22,3.67,0.697,1.162
19,4,1.89,102830,22750,2716,1341.7,62240,171.3,18.15,695,2.27,31.4,27.02,12.02,4.56,10.89,3.87,0.759,1.217
19,5,2.14,103920,22830,2710,1352.4,62210,168.9,17.93,678,2.31,30.9,27.55,12.59,4.49,10.53,3.38,0.712,1.199
20,1,2.12,102500,22800,2718,1332,61860,172.5,17.35,660,2.28,30.51,25.58,12.21,4.46,10.37,3.48,0.696,1.196
20,2,1.63,103820,23150,2761,1342.5,62780,168.3,17.91,668,2.29,30.49,25.76,11.61,4.3,10.3,3.39,0.693,1.14
20,3,2.06,103920,22770,2694,1346.5,61740,169.3,18.15,671,2.25,30.32,26.24,11.67,4.31,10.15,3.42,0.691,1.168
20,4,1.66,104540,23130,2735,1349.5,62600,168.7,17.6,686,2.18,30.43,26.49,11.31,4.36,10.37,3.58,0.689,1.186
20,5,1.57,104810,23150,2761,1347.2,63370,170.7,17.93,678,2.36,30.87,26.73,11.26,4.41,10.47,3.29,0.736,1.108
21,1,1.79,102910,23300,2814,1340,64110,176,17.74,663,2.24,31.57,27.02,11.52,4.46,10.52,3.56,0.761,1.142
21,2,1.91,105330,23510,2810,1354.8,64230,176.6,17.55,669,2.29,30.19,26.01,10.86,4.37,10,3.24,0.682,1.045
21,3,1.61,103970,23160,2805,1344.4,63080,167.8,17.67,658,2.41,30.78,27.82,11.44,4.45,10.42,3.41,0.717,1.151
21,4,1.87,105610,23470,2808,1370,63880,170.7,17.49,669,2.18,29.99,26.64,10.94,4.33,10.09,3.16,0.628,1.088
21,5,2.04,104990,23290,2784,1369,63290,171.1,17.98,682,2.33,30.54,26.79,11.01,4.35,10.3,3.26,0.688,1.105
22,1,2.2,104500,23640,2815,1346.1,63440,172.8,18.13,652,2.17,29.86,25.83,10.62,4.14,9.77,3.33,0.677,1.063
22,2,1.84,102500,23130,2754,1334.3,63150,176.1,18.12,658,2.24,30.41,26.33,11.03,4.35,10.24,3.35,0.663,1.097
22,3,1.38,103540,23040,2791,1360.8,62620,166.2,18,683,2.26,30.89,27.01,11.85,4.54,10.47,3.3,0.726,1.123
22,4,1.92,104570,22980,2725,1360.8,62290,170.4,17.69,678,2.24,30.07,25.73,10.92,4.24,10.16,3.35,0.682,1.18
22,5,1.69,104710,23020,2698,1373,62030,175.5,17.92,669,2.3,30.15,25.27,10.85,4.25,10.39,3.5,0.675,1.221
23,1,1.64,102560,22900,2734,1362.4,62060,165.8,17.63,663,2.25,29.87,26.33,11.96,4.48,10.36,3.44,0.725,1.118
23,2,2.22,102920,22890,2719,1365.5,62580,172.3,17.9,664,2.29,30.68,27.29,12.59,4.44,10.67,3.55,0.665,1.137
23,3,2.15,105260,23210,2719,1391.9,62620,168.6,17.78,662,2.26,29.74,25.58,11.68,4.18,10.21,3.3,0.653,1.115
23,4,1.83,105330,23000,2686,1390.9,62230,170.6,17.55,664,2.3,29.48,25.72,12.09,4.24,10.1,3.38,0.678,1.11
