Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
20,2,1.94,103870,23000,2607,1317,61430,159.1,17.97,673,2.21,29.3,28.81,11.37,3.87,8.91,3.33,0.751,1.027
20,3,1.94,104170,23160,2655,1314,62450,153.3,17.83,660,2.15,29.63,28.89,11.62,3.9,9.1,3.28,0.83,1.11
20,4,1.87,103120,22930,2629,1308.4,61450,151.2,17.66,649,2.21,29.28,28.59,11.42,3.82,9.04,3.32,0.789,1.077
20,5,1.86,104180,22990,2635,1309,61970,155.6,17.73,678,2.18,29.58,29.7,11.33,3.94,9.01,3.2,0.804,1.098
21,1,2,101770,22780,2641,1285.8,61400,156.1,18.21,644,2.14,29.43,29.65,11.41,3.83,8.82,3.19,0.74,1.129
21,2,1.88,103000,22890,2641,1293,62310,153.4,17.87,670,2.16,29.83,28.6,11.14,3.92,8.88,3.11,0.699,1.162
21,3,1.73,103320,23160,2675,1296,62760,155,18.25,680,2.21,29.67,29.22,11.24,3.7,8.8,3.39,0.783,1.162
21,4,1.77,102760,22910,2655,1292.5,61940,156.4,18.24,673,2.24,30.05,29.52,10.96,3.81,9.05,3.23,0.834,1.165
21,5,1.94,103500,22850,2646,1290.6,61590,160.2,18.25,676,2.2,29.5,28.76,11.48,3.79,9.18,3.23,0.685,1.067
22,1,1.87,102340,22960,2674,1268,61970,159.6,18.44,672,2.19,30.24,30.5,10.86,3.99,8.79,3.2,0.82,1.105
22,2,1.76,102600,22980,2650,1284,61820,152.3,18.1,662,2.2,29.47,29.9,10.76,3.7,8.94,3.17,0.83,1.102
22,3,1.94,102410,23080,2678,1271,62550,157.7,18.44,664,2.23,29.5,29.99,10.61,3.93,8.98,3.12,0.807,1.131
22,4,1.74,102890,22950,2675,1282,62320,155.6,18.15,678,2.29,29.76,29.33,11.41,3.75,9.09,3.39,0.745,1.165
22,5,1.91,102870,23070,2678,1287,62940,156.5,18.28,651,2.15,30.42,29.75,10.91,4.01,9.13,3.47,0.79,1.082
23,1,1.79,103450,23090,2635,1293,62090,155.1,18.25,690,2.21,29.91,28.45,11.11,3.75,9.08,3.07,0.721,1.24
23,2,1.81,103520,23000,2649,1302,62440,155.6,18.26,673,2.19,29.84,29.54,10.93,3.84,9.02,3.26,0.694,1.482
23,3,2.03,103800,23050,2626,1306,62190,153.1,18.05,665,2.15,29.58,30.3,11.38,3.92,9,3.54,0.73,1.081
23,4,1.77,104680,23170,2638,1315,62240,156.8,18.01,665,2.27,29.77,28.84,11.03,3.63,9.13,3.15,0.687,1.123
23,5,1.9,103600,23010,2627,1295,62010,157.4,17.61,666,2.25,29.51,29.54,10.94,3.7,9.01,3.16,0.74,1.11
24,1,1.92,102200,22850,2646,1274,62310,162.1,17.99,678,2.2,30.16,30.3,10.89,4.05,8.99,2.95,0.81,1.039
24,2,1.84,102800,23090,2684,1268,62050,155.3,17.85,671,2.18,30.07,29.4,11.39,4.01,9.07,3.33,0.87,1.09
24,3,1.89,102600,22880,2656,1278,62580,150.4,18.16,658,2.11,29.59,29.5,11.18,3.97,9.05,3.25,0.79,1.048
24,4,1.79,103500,23050,2668,1287,62280,159.4,18.24,668,2.23,30.19,31,11.65,3.93,9.06,3.41,0.79,1.105
24,5,1.94,101800,22990,2665,1267,61900,160.3,17.68,656,2.14,29.5,30.1,10.92,3.78,8.9,3.1,0.766,1.101
24,6,1.92,104000,23110,2666,1285,62910,163.5,18.4,691,2.15,30.08,30.9,11.3,3.9,9.35,3.4,0.83,1.092
24,7,1.96,102300,22800,2689,1283,62250,157,17.98,663,2.17,29.99,29.7,10.96,3.82,8.99,3.16,0.8,1.063
24,8,1.91,102000,22890,2665,1278,62550,162.4,17.97,669,2.141,30.19,29.96,10.66,3.74,9.2,3.49,0.85,1.101
24,9,1.69,102560,22940,2661,1285,63160,160.3,18.39,678,2.18,30.69,31,11.34,3.79,9.2,3.29,0.79,1.127
24,10,1.71,102800,23130,2695,1278,62540,156.5,17.91,670,2.19,29.68,30.3,10.92,4.1,9.13,3.26,0.779,1.099
24,11,1.85,102500,22910,2695,1273,63040,159.9,17.91,653,2.17,30.04,30.4,11.15,3.93,9.25,3.39,0.86,1.1
24,12,1.77,102410,23000,2682,1280,62420,149.4,17.8,668,2.19,29.56,28.9,11.39,3.86,8.99,3.49,0.74,1.125
24,13,1.82,102750,23160,2700,1276,63320,162.2,18.07,678,2.11,30.28,29.2,11.9,4.04,9.23,3.24,0.76,1.117
24,14,1.76,102340,23150,2689,1276,63130,164.5,18.25,667,2.22,30.27,29.83,11.24,3.87,9.03,3.2,0.735,1.049
24,15,1.94,101460,22730,2661,1267,62250,161.9,17.89,652,2.05,29.85,28.56,11.91,3.77,9.04,3.06,0.708,1.071
24,16,1.73,102800,23110,2699,1273,62580,156.1,17.91,674,2.21,29.87,29.02,11.46,4.04,9.1,3.15,0.79,1.108
24,17,1.83,103130,23100,2706,1285.4,63060,157.5,17.85,658,2.19,29.94,30,10.76,3.9,9.45,3.43,0.816,1.055
24,18,1.73,103180,22730,2661,1301,62130,152.5,18.18,671,2.19,30,28.3,11.06,3.96,9.05,3.19,0.736,1.096
24,19,1.81,102840,22960,2672,1285,62150,156,17.99,669,2.13,30.23,28.8,11.29,3.9,9.07,3.09,0.686,1.088
24,20,1.82,102790,22620,2640,1286,62290,154.5,18.08,660,2.22,29.45,29.5,11.72,3.84,9.03,3.24,0.828,1.022
