Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
14,7,1.67,101330,25380,1835.1,690.4,72070,120.8,126.9,530,1.005,32.31,32.65,13.13,2.78,4.69,2.46,1.01,1.086
14,8,1.71,101730,25270,1838,698.9,71950,124.4,126.7,526,0.999,32.48,34.69,14.38,2.77,4.68,2.37,0.93,1.03
14,9,1.77,101850,25230,1838.8,694.9,71980,122.8,127.6,519,1.019,32.19,34.12,13.61,2.8,4.61,2.48,0.97,1.016
14,10,1.7,101700,25390,1839,696.3,72440,120.7,127.4,521,1.023,32.39,32.26,13.43,2.79,4.75,2.37,0.89,1.024
14,11,1.89,102010,25170,1835,698.4,72210,122.7,126.4,521,1.064,32.47,33.58,13.61,2.88,4.66,2.34,1.03,1.056
14,12,2.09,101730,25360,1845,700.2,72620,123.7,129.4,535,1.093,32.74,34.15,13.31,2.71,4.67,2.45,1.027,1.017
14,13,1.76,100770,25350,1845,700.4,72860,120.8,129.3,526,1.022,32.94,34.42,13.26,2.82,4.71,2.54,0.98,1.013
14,14,1.9,100670,25230,1834,699.1,72920,117.2,127.9,514,1.081,32.62,33.23,13.51,2.87,4.79,2.35,0.959,1.031
14,15,1.97,102880,25210,1838,700.4,72020,124,128.1,525,1.082,32.71,32.32,13.77,2.75,4.63,2.63,1.04,1.031
14,16,1.9,101870,25210,1833,703,71760,121.9,126,524,1.056,32.16,33.45,12.73,2.68,4.59,2.46,1,0.978
14,17,1.73,102470,25430,1835.6,702.4,72220,120.5,128.6,526,1.064,32.22,33.54,13.58,2.75,4.75,2.5,0.99,1.074
14,18,1.83,102400,25280,1831,704.1,72000,120.8,127.3,523,1.078,32.56,32.42,13.12,2.75,4.65,2.33,0.95,1.072
14,19,1.73,102100,25120,1822,709.5,71880,121.3,127.9,522,1.07,32.21,32.17,13.68,2.72,4.8,2.4,0.86,1.046
14,20,1.95,102350,25290,1833,713.8,72630,119.3,129.1,517,1.066,33,33.53,13.31,2.79,4.79,2.52,1.08,1.04
15,1,1.73,101500,25130,1819.6,698.6,71490,117.8,127.5,535,1.065,32.37,31.99,13.79,2.75,4.67,2.41,0.881,1.052
15,2,2.09,100910,25250,1836,706.8,72660,120.3,128.1,524,1.088,32.07,31.84,13.46,2.73,4.68,2.44,0.94,1.047
15,3,1.86,101360,25020,1814,708.3,71850,119.8,128,548,1.066,32.57,33.89,14.02,2.8,4.49,2.41,0.785,1.063
15,4,1.91,101970,25080,1822,711,72160,124.7,127.8,530,0.992,32.75,33.83,13.26,2.86,4.79,2.52,0.859,1.017
15,5,1.69,102490,25380,1829,706.5,71890,124.6,126.9,550,1.023,32.54,32.89,13.63,2.92,4.63,2.45,0.733,1.03
16,1,2.12,102390,24920,1776,708.5,70190,120.1,126.5,534,0.987,31.61,32.26,13.52,2.79,4.59,2.27,0.797,1.062
16,2,1.96,102060,24930,1787,720.2,71680,118.3,128.2,556,1.029,31.8,33.62,13.31,2.67,4.7,2.53,0.797,1.033
