Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
14,8,2.08,104170,22920,2729,1306.1,61150,159,17.6,671,2.337,29.79,26.64,12.18,4.32,10.27,3.44,0.727,1.15
14,9,2,105930,23160,2727,1319,61480,160.7,17.94,686,2.334,29.65,26.02,12.53,4.26,10.12,3.5,0.704,1.149
14,10,2.2,103900,23110,2737,1313,61600,158.7,17.68,674,2.367,29.77,26.71,12.9,4.3,10.43,3.49,0.775,1.108
14,11,1.83,109740,26700,3465,1394,70870,189.4,19.58,739,2.29,34.15,33.35,13.85,5.34,10.76,4,0.882,1.109
14,12,1.74,101950,22460,2688,1355,62490,163.5,17.77,674,2.247,28.91,25.89,11.43,3.98,9.52,3.23,0.715,1.014
14,13,2.7,102850,22650,2718,1347,62530,163.3,17.6,667,2.284,29.01,26,12.03,4.22,9.66,3.29,0.697,1.027
14,14,1.98,104040,22720,2718,1357,62150,165.2,18.04,668,2.397,29.5,26.24,12.24,4.127,10.02,3.3,0.721,1.096
14,15,2.21,104760,22680,2701,1351,61460,162.5,18.15,676,2.286,29.26,26.13,12.29,4.109,10.02,3.31,0.677,1.095
14,16,1.99,104650,22950,2705,1360,61680,163.2,17.75,676,2.33,29.6,26.08,11.63,4.16,9.92,3.27,0.711,1.082
14,17,1.98,104930,23000,2724,1350,61910,160.8,17.84,678,2.382,29.54,26.16,12.14,4.23,10.08,3.34,0.723,1.113
14,18,2.2,104150,22720,2693,1345,61070,165.5,17.61,682,2.341,29.52,25.63,12.22,4.249,10.11,3.33,0.687,1.081
14,19,2.28,103930,22900,2727,1345,61690,162.1,17.66,674,2.363,29.54,26.15,12.47,4.19,9.97,3.46,0.701,1.1
14,20,2.14,105120,22850,2701,1337,61590,160.1,17.72,671,2.41,29.33,26.24,12.78,4.23,10,3.4,0.713,1.135
15,1,2.47,104660,22780,2691,1339,61330,158.4,17.52,681,2.347,29.25,25.84,12.43,4.165,9.9,3.4,0.717,1.119
15,2,1.64,104690,23360,2826,1359.7,63220,165.5,17.96,673,2.42,30.36,28.11,12.51,4.44,10.05,3.47,0.711,1.092
15,3,1.82,105070,23370,2824,1358.4,62780,163.1,18.13,681,2.49,30.75,27.29,12.81,4.41,10.31,3.39,0.718,1.161
15,4,2.08,105630,23400,2826,1357.5,63440,167.2,18,681,2.311,30.68,28.04,12.74,4.5,10.11,3.45,0.737,1.117
15,5,2.07,105630,23080,2787,1370.3,62260,163.4,17.95,672,2.39,30.07,26.89,12.47,4.42,10.28,3.4,0.726,1.206
16,1,2.23,106020,23270,2791,1368.8,62640,166.7,17.57,671,2.411,30.28,26.43,12.55,4.35,10.39,3.46,0.782,1.119
