Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
19,3,1.68,99850,23070,2702,1198.7,63310,173.1,17.84,638,2.01,31.23,38.9,11.71,4.23,9.32,3.62,1.09,1.028
19,4,1.77,100280,23080,2704,1195.1,63390,169.5,18.51,656,2.04,31.36,41.8,10.77,4.03,9.39,3.65,1.058,1.098
19,5,1.5,100070,23130,2689,1198.6,63930,166.9,18.37,659,2.11,31.61,37.54,10.94,4.23,9.62,3.36,1.024,1.028
20,1,1.45,98490,23340,2780,1174.8,65300,173.2,18.41,654,2.12,32.03,39.87,11.51,4.37,9.68,3.7,1.081,1.026
20,2,1.3,98180,23420,2784,1179.4,65250,176.4,18.24,656,2.12,31.88,39.07,11.48,4.31,9.72,3.67,1.036,1
20,3,1.55,99610,23320,2781,1195.6,64920,180.5,18.06,663,2.06,32.28,44,10.89,4.26,9.7,3.49,1.084,1.088
20,4,1.63,99340,23340,2783,1188.4,65140,173,17.89,670,2,32.08,42.01,11.55,4.37,9.78,3.65,1.204,1.047
20,5,1.35,99820,23320,2780,1197.7,65110,172.6,18,646,1.96,32.27,41.8,11.11,4.35,9.88,3.56,1.033,1.05
21,1,1.85,99560,23550,2792,1189.3,65590,170.7,18.71,674,2.03,31.84,44.73,11.62,4.29,9.57,3.67,1.11,1.041
21,2,1.64,100460,23400,2751,1189,64800,169.8,18.26,657,1.99,31.62,43.67,10.95,4.17,9.67,3.82,1.1,1.036
21,3,1.64,99150,23330,2751,1186,64450,174.5,18.32,650,2.18,31.98,41.5,10.88,4.33,9.68,3.59,1.062,1.046
21,4,1.47,100440,23420,2747,1198.5,64730,174.1,18.77,659,2.16,31.66,40.25,10.78,4.29,9.74,3.46,1.02,1.056
21,5,1.4,100750,23410,2750,1187.6,64310,172.1,18.11,664,2.1,31.62,39.51,11.69,4.23,9.74,3.49,1.039,1.076
22,1,1.24,98690,23590,2802,1168.6,65060,177.4,18.21,665,1.94,31.26,40.44,11.03,4.25,9.51,3.6,1.12,0.987
22,2,1.65,99210,23630,2808,1175.4,65600,174.1,18.62,663,2.07,32.53,39.26,11.51,4.31,9.86,3.54,1.052,1.036
22,3,1.71,100420,23470,2774,1183.8,64710,172.6,18.25,659,2.11,32.35,38.98,11.76,4,9.63,3.76,1.011,1.046
22,4,1.38,100020,23440,2772,1186.1,64630,174.2,18.57,663,2.01,31.81,40.63,10.83,4.22,9.8,3.48,1.075,1.084
22,5,1.39,100230,23470,2780,1190.1,65010,171.9,18.46,673,2.1,31.85,41.25,11.46,4.28,9.76,3.43,1.065,1.057
23,1,1.43,99560,23400,2785,1174.1,64470,168.6,18.15,667,2.05,31.85,43.6,11.2,4.18,9.56,3.78,1.11,1.081
23,2,1.48,99530,23300,2752,1179.1,64300,176.8,18.25,657,2.02,31.23,38.76,10.99,4.27,9.59,3.57,1.006,1.079
