Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
6,3,1.273,97970,25430,1805,570.2,73550,121.6,127.2,542.5,1.007,32.58,35.28,13.46,2.868,4.84,2.47,0.901,0.965
6,4,1.3,98800,25460,1831,587.6,74230,127.5,129.5,558,0.975,33.43,36.64,13.98,2.847,4.77,2.43,0.937,0.999
6,5,1.47,98050,25090,1811,579.5,72360,123.2,126.6,548,1.026,32.59,34.75,13.88,2.857,4.73,2.42,0.936,0.993
7,1,2.08,100610,25060,1729,579.1,70590,121.6,127.1,558,1.037,31.42,32.79,13.49,2.811,4.66,2.43,0.884,1.03
7,2,2.15,101570,24960,1716,585.3,70190,118.7,126.8,551,1.037,31.56,32.3,12.65,2.721,4.71,2.34,0.917,1.05
7,3,1.92,100680,24880,1738,575.3,69560,118.1,126.1,541,0.994,31.4,33.13,13.48,2.752,4.63,2.48,0.841,1.02
7,4,2.32,101990,24760,1697,589.4,69780,117.4,125.9,545,1.06,31.25,31.83,12.87,2.709,4.64,2.26,0.869,1.055
7,5,1.99,101280,24990,1720,583.6,69880,116.6,127.2,538,1.025,31.31,32.93,12.77,2.643,4.68,2.42,0.834,1.055
8,1,2.12,101800,25240,1735,597.7,70870,119.9,128.7,556,1.079,31.51,32.46,13.45,2.701,4.71,2.34,0.871,1.033
8,2,2.22,101220,25340,1735,590,70980,119.9,127.7,553,1.08,31.7,31.73,13.74,2.665,4.76,2.31,0.83,1.031
8,3,2.39,100980,25020,1716,592.6,69900,118.7,127.4,546,1.052,31.21,30.95,13.1,2.632,4.693,2.25,0.824,1.052
8,4,2.38,102750,25150,1705,600.1,70790,118.5,128,545,1.06,31.2,32.32,13.37,2.723,4.74,2.31,0.862,1.079
8,5,2.6,102850,25060,1699,606.5,70350,117.5,128.7,559,1.031,31.04,30.96,13.07,2.636,4.73,2.3,0.86,1.063
9,1,2.79,103050,24590,1668,597.3,68700,117,126.3,550,1.083,30.67,30.77,12.73,2.562,4.65,2.26,0.767,1.067
9,2,2.83,103920,24870,1659,605.4,69250,115,126.9,547,1.082,30.36,32.32,13.05,2.586,4.661,2.17,0.891,1.087
9,3,2.87,104160,24810,1665,604.3,69370,117.8,126.1,554.3,1.045,30.5,30.91,12.83,2.54,4.74,2.21,0.822,1.121
